Year,State,State.ANSI,temp3,temp4,temp23,temp43,temp44,temp45,Value,chem_name,chem_column,harm_level
2019,FLORIDA,12, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (SPINETORAM = 110007),NA,NA,0.063,SPINETORAM,110007,O
2019,FLORIDA,12, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (THIAMETHOXAM = 60109),NA,NA,0.054,THIAMETHOXAM,60109,II
2019,FLORIDA,12, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (AZOXYSTROBIN = 128810),NA,NA,4.123,AZOXYSTROBIN,128810,U
2019,FLORIDA,12, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (CAPTAN = 81301),NA,NA,16.856,CAPTAN,81301,U
2019,FLORIDA,12, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (CYPRODINIL = 288202),NA,NA,0.642,CYPRODINIL,288202,
2019,FLORIDA,12, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (FLUDIOXONIL = 71503),NA,NA,0.428,FLUDIOXONIL,71503,U
2019,FLORIDA,12, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (THIOPHANATE-METHYL = 102001),NA,NA,4.888,THIOPHANATE-METHYL,102001,U
2019,FLORIDA,12, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (THIRAM = 79801),NA,NA,10.166,THIRAM,79801,II
2019,FLORIDA,12, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (ABAMECTIN = 122804),NA,NA,0.184,ABAMECTIN,122804,Ib
2019,FLORIDA,12, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (ACETAMIPRID = 99050),NA,NA,0.127,ACETAMIPRID,99050,II
2019,FLORIDA,12, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (BIFENAZATE = 586),NA,NA,0.663,BIFENAZATE,586,U
2019,FLORIDA,12, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (BIFENTHRIN = 128825),NA,NA,0.077,BIFENTHRIN,128825,II
2019,FLORIDA,12, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (CHLORANTRANILIPROLE = 90100),NA,NA,0.067,CHLORANTRANILIPROLE,90100,U
2019,FLORIDA,12, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (NOVALURON = 124002),NA,NA,0.212,NOVALURON,124002,
2019,FLORIDA,12, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (SPINETORAM = 110007),NA,NA,0.116,SPINETORAM,110007,O
2019,FLORIDA,12, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (THIAMETHOXAM = 60109),NA,NA,0.095,THIAMETHOXAM,60109,II
2019,FLORIDA,12, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (AZOXYSTROBIN = 128810),NA,NA,4.8,AZOXYSTROBIN,128810,U
2019,FLORIDA,12, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (CAPTAN = 81301),NA,NA,8,CAPTAN,81301,U
2019,FLORIDA,12, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (CYPRODINIL = 288202),NA,NA,2.1,CYPRODINIL,288202,
2019,FLORIDA,12, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (FLUDIOXONIL = 71503),NA,NA,2.1,FLUDIOXONIL,71503,U
2019,FLORIDA,12, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (THIOPHANATE-METHYL = 102001),NA,NA,3.6,THIOPHANATE-METHYL,102001,U
2019,FLORIDA,12, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (THIRAM = 79801),NA,NA,5,THIRAM,79801,II
2019,FLORIDA,12, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (ABAMECTIN = 122804),NA,NA,4.1,ABAMECTIN,122804,Ib
2019,FLORIDA,12, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (ACETAMIPRID = 99050),NA,NA,1.3,ACETAMIPRID,99050,II
2019,FLORIDA,12, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (BIFENAZATE = 586),NA,NA,4.7,BIFENAZATE,586,U
2019,FLORIDA,12, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (BIFENTHRIN = 128825),NA,NA,1.5,BIFENTHRIN,128825,II
2019,FLORIDA,12, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (CHLORANTRANILIPROLE = 90100),NA,NA,1.2,CHLORANTRANILIPROLE,90100,U
2019,FLORIDA,12, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (NOVALURON = 124002),NA,NA,3.2,NOVALURON,124002,
2019,FLORIDA,12, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (SPINETORAM = 110007),NA,NA,1.8,SPINETORAM,110007,O
2019,FLORIDA,12, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (THIAMETHOXAM = 60109),NA,NA,1.8,THIAMETHOXAM,60109,II
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (AZOXYSTROBIN = 128810),NA,NA,"1,100",AZOXYSTROBIN,128810,U
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (BOSCALID = 128008),NA,NA,"1,800",BOSCALID,128008,U
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (CAPTAN = 81301),NA,NA,"94,800",CAPTAN,81301,U
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (CYFLUFENAMID = 555550),NA,NA,100,CYFLUFENAMID,555550,
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (CYPRODINIL = 288202),NA,NA,"4,900",CYPRODINIL,288202,
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (FENHEXAMID = 90209),NA,NA,"3,100",FENHEXAMID,90209,U
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (FLUDIOXONIL = 71503),NA,NA,"3,300",FLUDIOXONIL,71503,U
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (FLUOPYRAM = 80302),NA,NA,"1,600",FLUOPYRAM,80302,III
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (FLUXAPYROXAD = 138009),NA,NA,"1,100",FLUXAPYROXAD,138009,III
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (MEFENOXAM = 113502),NA,NA,"2,000",MEFENOXAM,113502,
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (MYCLOBUTANIL = 128857),NA,NA,"1,100",MYCLOBUTANIL,128857,II
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (PENTHIOPYRAD = 90112),NA,NA,"2,900",PENTHIOPYRAD,90112,III
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (POLYOXIN D ZINC SALT = 230000),NA,NA,300,POLYOXIN D ZINC SALT,230000,
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (POTASSIUM BICARBON. = 73508),NA,NA,"15,200",POTASSIUM BICARBON.,73508,
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (PROPICONAZOLE = 122101),NA,NA,"1,000",PROPICONAZOLE,122101,II
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (PYRACLOSTROBIN = 99100),NA,NA,"2,300",PYRACLOSTROBIN,99100,
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (PYRIMETHANIL = 288201),NA,NA,"2,800",PYRIMETHANIL,288201,III
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (QUINOLINE = 55459),NA,NA,900,QUINOLINE,55459,
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (SULFUR = 77501),NA,NA,"298,200",SULFUR,77501,III
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (TETRACONAZOLE = 120603),NA,NA,400,TETRACONAZOLE,120603,II
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (THIOPHANATE-METHYL = 102001),NA,NA,"1,100",THIOPHANATE-METHYL,102001,U
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (THIRAM = 79801),NA,NA,"20,100",THIRAM,79801,II
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (TOTAL),NA,NA,"466,900",NA,NA,
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (TRIFLOXYSTROBIN = 129112),NA,NA,"2,000",TRIFLOXYSTROBIN,129112,U
2018,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (TRIFLUMIZOLE = 128879),NA,NA,"1,900",TRIFLUMIZOLE,128879,II
2018,CALIFORNIA,6, MEASURED IN LB,NA, HERBICIDE, HERBICIDE: (FLUMIOXAZIN = 129034),NA,NA,100,FLUMIOXAZIN,129034,III
2018,CALIFORNIA,6, MEASURED IN LB,NA, HERBICIDE, HERBICIDE: (OXYFLUORFEN = 111601),NA,NA,800,OXYFLUORFEN,111601,U
2018,CALIFORNIA,6, MEASURED IN LB,NA, HERBICIDE, HERBICIDE: (PENDIMETHALIN = 108501),NA,NA,"2,700",PENDIMETHALIN,108501,II
2018,CALIFORNIA,6, MEASURED IN LB,NA, HERBICIDE, HERBICIDE: (TOTAL),NA,NA,"7,200",NA,NA,
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (ABAMECTIN = 122804),NA,NA,200,ABAMECTIN,122804,Ib
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (ACEQUINOCYL = 6329),NA,NA,"1,400",ACEQUINOCYL,6329,
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (ACETAMIPRID = 99050),NA,NA,"1,200",ACETAMIPRID,99050,II
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (AZADIRACHTIN = 121701),NA,NA,600,AZADIRACHTIN,121701,
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (BIFENAZATE = 586),NA,NA,"5,100",BIFENAZATE,586,U
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (BIFENTHRIN = 128825),NA,NA,"1,100",BIFENTHRIN,128825,II
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (CHLORANTRANILIPROLE = 90100),NA,NA,600,CHLORANTRANILIPROLE,90100,U
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (CYFLUMETOFEN = 138831),NA,NA,"1,800",NA,138831,
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (FENPROPATHRIN = 127901),NA,NA,"1,100",FENPROPATHRIN,127901,O
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (FENPYROXIMATE = 129131),NA,NA,100,FENPYROXIMATE,129131,II
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (FLONICAMID = 128016),NA,NA,"1,300",FLONICAMID,128016,II
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (FLUPYRADIFURONE = 122304),NA,NA,700,FLUPYRADIFURONE,122304,II
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (HEXYTHIAZOX = 128849),NA,NA,800,HEXYTHIAZOX,128849,U
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (IMIDACLOPRID = 129099),NA,NA,"4,100",IMIDACLOPRID,129099,II
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (MALATHION = 57701),NA,NA,"8,000",MALATHION,57701,III
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (METHOXYFENOZIDE = 121027),NA,NA,"1,000",METHOXYFENOZIDE,121027,U
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (NALED = 34401),NA,NA,"5,000",NALED,34401,II
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007),NA,"90,500",NA,NA,
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (NOVALURON = 124002),NA,NA,"1,700",NOVALURON,124002,
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (PYRETHRINS = 69001),NA,NA,400,PYRETHRINS,69001,II
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (SPINETORAM = 110007),NA,NA,800,SPINETORAM,110007,O
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (SPINOSAD = 110003),NA,NA,700,SPINOSAD,110003,III
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (SPIROMESIFEN = 24875),NA,NA,"1,000",SPIROMESIFEN,24875,
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (THIAMETHOXAM = 60109),NA,NA,400,THIAMETHOXAM,60109,II
2018,CALIFORNIA,6, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (TOTAL),NA,NA,"134,400",NA,NA,
2018,CALIFORNIA,6, MEASURED IN LB,NA, OTHER, OTHER: (CHLOROPICRIN = 81501),NA,NA,"2,749,500",CHLOROPICRIN,81501,FM
2018,CALIFORNIA,6, MEASURED IN LB,NA, OTHER, OTHER: (DICHLOROPROPENE = 29001),NA,NA,"668,000",DICHLOROPROPENE,29001,FM
2018,CALIFORNIA,6, MEASURED IN LB,NA, OTHER, OTHER: (FLUTRIAFOL = 128940),NA,NA,400,FLUTRIAFOL,128940,II
2018,CALIFORNIA,6, MEASURED IN LB,NA, OTHER, OTHER: (REYNOUTRIA SACHALINE = 55809),NA,NA,"1,700",REYNOUTRIA SACHALINE,55809,
2018,CALIFORNIA,6, MEASURED IN LB,NA, OTHER, OTHER: (TOTAL),NA,NA,"3,586,800",NA,NA,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (AZOXYSTROBIN = 128810),NA,NA,0.213,AZOXYSTROBIN,128810,U
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (BOSCALID = 128008),NA,NA,0.358,BOSCALID,128008,U
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (CAPTAN = 81301),NA,NA,1.878,CAPTAN,81301,U
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (CYFLUFENAMID = 555550),NA,NA,0.022,CYFLUFENAMID,555550,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (CYPRODINIL = 288202),NA,NA,0.32,CYPRODINIL,288202,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (FENHEXAMID = 90209),NA,NA,0.59,FENHEXAMID,90209,U
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (FLUDIOXONIL = 71503),NA,NA,0.214,FLUDIOXONIL,71503,U
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (FLUOPYRAM = 80302),NA,NA,0.119,FLUOPYRAM,80302,III
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (FLUXAPYROXAD = 138009),NA,NA,0.17,FLUXAPYROXAD,138009,III
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (MEFENOXAM = 113502),NA,NA,0.488,MEFENOXAM,113502,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (MYCLOBUTANIL = 128857),NA,NA,0.104,MYCLOBUTANIL,128857,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (PENTHIOPYRAD = 90112),NA,NA,0.301,PENTHIOPYRAD,90112,III
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (POLYOXIN D ZINC SALT = 230000),NA,NA,0.044,POLYOXIN D ZINC SALT,230000,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (POTASSIUM BICARBON. = 73508),NA,NA,2.425,POTASSIUM BICARBON.,73508,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (PROPICONAZOLE = 122101),NA,NA,0.112,PROPICONAZOLE,122101,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (PYRACLOSTROBIN = 99100),NA,NA,0.171,PYRACLOSTROBIN,99100,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (PYRIMETHANIL = 288201),NA,NA,0.628,PYRIMETHANIL,288201,III
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (QUINOLINE = 55459),NA,NA,0.096,QUINOLINE,55459,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (SULFUR = 77501),NA,NA,4.865,SULFUR,77501,III
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (TETRACONAZOLE = 120603),NA,NA,0.038,TETRACONAZOLE,120603,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (THIOPHANATE-METHYL = 102001),NA,NA,0.636,THIOPHANATE-METHYL,102001,U
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (THIRAM = 79801),NA,NA,2.078,THIRAM,79801,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (TRIFLOXYSTROBIN = 129112),NA,NA,0.114,TRIFLOXYSTROBIN,129112,U
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (TRIFLUMIZOLE = 128879),NA,NA,0.241,TRIFLUMIZOLE,128879,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, HERBICIDE, HERBICIDE: (FLUMIOXAZIN = 129034),NA,NA,0.096,FLUMIOXAZIN,129034,III
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, HERBICIDE, HERBICIDE: (OXYFLUORFEN = 111601),NA,NA,0.353,OXYFLUORFEN,111601,U
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, HERBICIDE, HERBICIDE: (PENDIMETHALIN = 108501),NA,NA,1.364,PENDIMETHALIN,108501,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (ABAMECTIN = 122804),NA,NA,0.019,ABAMECTIN,122804,Ib
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (ACEQUINOCYL = 6329),NA,NA,0.297,ACEQUINOCYL,6329,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (ACETAMIPRID = 99050),NA,NA,0.118,ACETAMIPRID,99050,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (AZADIRACHTIN = 121701),NA,NA,0.032,AZADIRACHTIN,121701,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (BIFENAZATE = 586),NA,NA,0.49,BIFENAZATE,586,U
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (BIFENTHRIN = 128825),NA,NA,0.098,BIFENTHRIN,128825,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (CHLORANTRANILIPROLE = 90100),NA,NA,0.071,CHLORANTRANILIPROLE,90100,U
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (CYFLUMETOFEN = 138831),NA,NA,0.179,NA,138831,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (FENPROPATHRIN = 127901),NA,NA,0.286,FENPROPATHRIN,127901,O
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (FENPYROXIMATE = 129131),NA,NA,0.105,FENPYROXIMATE,129131,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (FLONICAMID = 128016),NA,NA,0.082,FLONICAMID,128016,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (FLUPYRADIFURONE = 122304),NA,NA,0.172,FLUPYRADIFURONE,122304,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (HEXYTHIAZOX = 128849),NA,NA,0.181,HEXYTHIAZOX,128849,U
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (IMIDACLOPRID = 129099),NA,NA,0.5,IMIDACLOPRID,129099,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (MALATHION = 57701),NA,NA,1.799,MALATHION,57701,III
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (METHOXYFENOZIDE = 121027),NA,NA,0.176,METHOXYFENOZIDE,121027,U
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (NALED = 34401),NA,NA,0.891,NALED,34401,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007),NA,6.34,NA,NA,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (NOVALURON = 124002),NA,NA,0.073,NOVALURON,124002,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (PYRETHRINS = 69001),NA,NA,0.054,PYRETHRINS,69001,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (SPINETORAM = 110007),NA,NA,0.069,SPINETORAM,110007,O
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (SPINOSAD = 110003),NA,NA,0.091,SPINOSAD,110003,III
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (SPIROMESIFEN = 24875),NA,NA,0.25,SPIROMESIFEN,24875,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (THIAMETHOXAM = 60109),NA,NA,0.06,THIAMETHOXAM,60109,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, OTHER, OTHER: (CHLOROPICRIN = 81501),NA,NA,236.901,CHLOROPICRIN,81501,FM
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, OTHER, OTHER: (DICHLOROPROPENE = 29001),NA,NA,83.195,DICHLOROPROPENE,29001,FM
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, OTHER, OTHER: (FLUTRIAFOL = 128940),NA,NA,0.113,FLUTRIAFOL,128940,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / APPLICATION, AVG, OTHER, OTHER: (REYNOUTRIA SACHALINE = 55809),NA,NA,0.226,REYNOUTRIA SACHALINE,55809,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (AZOXYSTROBIN = 128810),NA,NA,0.298,AZOXYSTROBIN,128810,U
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (BOSCALID = 128008),NA,NA,0.565,BOSCALID,128008,U
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (CAPTAN = 81301),NA,NA,6.452,CAPTAN,81301,U
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (CYFLUFENAMID = 555550),NA,NA,0.026,CYFLUFENAMID,555550,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (CYPRODINIL = 288202),NA,NA,0.461,CYPRODINIL,288202,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (FENHEXAMID = 90209),NA,NA,1.005,FENHEXAMID,90209,U
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (FLUDIOXONIL = 71503),NA,NA,0.307,FLUDIOXONIL,71503,U
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (FLUOPYRAM = 80302),NA,NA,0.143,FLUOPYRAM,80302,III
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (FLUXAPYROXAD = 138009),NA,NA,0.217,FLUXAPYROXAD,138009,III
